1.400404399364172520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.824802289824213733e-03,4.460675933202879303e-05,7.456758741475329882e-03,1.780443855110044109e-05,5.266969038085566636e-03,9.272280659272454472e-06
1.281018191513235696e-03,1.010615842079113334e-03,1.155091874458915018e-03,9.358469735719750215e-03,7.194054307797555095e-04,4.486749477866248670e-01,1.370099719473049336e-03,7.732946258779427318e-01,6.719638767793432782e-04,2.070296491664267990e-01
1.251632452881703845e-03,9.863846867924261873e-04,1.164509207331591769e-03,9.872411402181639761e-03,6.479383547600719344e-04,4.261181979936339848e-01,1.207966935020312249e-03,4.485842222710031968e-01,6.658102901232594789e-04,1.810022159752261439e-01
7.657425330967947098e-04,9.217121765519146765e-04,1.059550626086574977e-03,8.113101125188600105e-03,4.210495686767169363e-04,3.763918352065308004e-01,8.919041705760126287e-04,2.804246632345293033e-01,5.717434975217738783e-04,1.406914389700359147e-01
6.317935033748147723e-04,9.547892101236450961e-04,1.025250750533051626e-03,7.261772197982979508e-03,3.502725045671426754e-04,2.944116431898395336e-01,7.491644416958915306e-04,2.642496272167946803e-01,5.221492382395039348e-04,2.144185122468553473e-01
7.069296696398647386e-04,9.382673168685956057e-04,1.045475355772145822e-03,6.704114024596409711e-03,1.989917819083819334e-04,2.903243093984306245e-01,6.763112300085761738e-04,2.670551558784256541e-01,5.025093273548337201e-04,2.013593994741020299e-01
5.181321013478481152e-04,9.420254696894068145e-04,1.109404335463252695e-03,6.738682704085340557e-03,2.712194425706495140e-04,2.419397448922336602e-01,6.989531779118563501e-04,2.466316563824512975e-01,5.266452495526531292e-04,1.815435109821491311e-01
5.332740718528299236e-04,9.753658610957855607e-04,1.089910626461045506e-03,6.722805889276890941e-03,2.595691636608998495e-04,1.990745984283604220e-01,6.661588648028624873e-04,2.077895887152446663e-01,5.325978273342002771e-04,1.817035220089248115e-01
4.701232419173821480e-04,9.533957729994732436e-04,9.995484549172363193e-04,6.736699171571258575e-03,2.759749742556519671e-04,2.238622669243265084e-01,6.322938635989111588e-04,1.950552306900622812e-01,5.421179916424734855e-04,1.601992438690773846e-01
5.156305685544416940e-04,9.519636392410821659e-04,1.028167792598443445e-03,6.550618949562752452e-03,2.358449561102539849e-04,2.192163543802101711e-01,6.381628882090685300e-04,1.934336151025754236e-01,5.527181417755260007e-04,1.512353549292617394e-01
4.185765751494547942e-04,8.948549003227498867e-04,1.063276135521017086e-03,6.351052972657507747e-03,2.599726224098817965e-04,1.958141085909110291e-01,6.208125397105521744e-04,1.763630620270724703e-01,5.614421665147702840e-04,1.428794532888717495e-01
4.433350735076656084e-04,8.924816686456145528e-04,9.033365562969149177e-04,6.409680421156586233e-03,2.294965239290709582e-04,2.043131585815416706e-01,5.957706725704893427e-04,1.468072132910849814e-01,5.775392314235654927e-04,1.138749562902545975e-01
4.543226939664136901e-04,8.840236907647412538e-04,8.098558978666090284e-04,6.397070730402442014e-03,2.041719099459278323e-04,2.005674635655174953e-01,5.280786865674156260e-04,1.418703367123701209e-01,5.728221865228624345e-04,1.293086221927187141e-01
4.189344541208715874e-04,8.707003251848849552e-04,8.246887160909944061e-04,6.251744867316622219e-03,2.025306472273514667e-04,1.970464841560895519e-01,4.983908484425965922e-04,1.503474258319430212e-01,5.722165568614016743e-04,1.337271513990977712e-01
3.845646343831117964e-04,8.640126122473573526e-04,8.588894495925611470e-04,5.978618654405131426e-03,2.190738179747787797e-04,1.980145818088618614e-01,5.203304814159563077e-04,1.556780189477239840e-01,5.751468016330731937e-04,1.148013422276749074e-01
3.611143581951660182e-04,8.406480058291059074e-04,8.236437198538964230e-04,6.032526962092854897e-03,1.970476258595986560e-04,1.827807519763249289e-01,5.113227803370980337e-04,1.425585579924370516e-01,5.683109697462234659e-04,1.026327326142744412e-01
3.455847837079824248e-04,8.233364990497951197e-04,8.810492965811818821e-04,5.902810548884814858e-03,2.329998050697067917e-04,1.894264600434645007e-01,5.165516888489855244e-04,1.357130467400695928e-01,5.722910919746686037e-04,9.133068324140566907e-02
3.388638595865817215e-04,8.297709792559635009e-04,7.927913341435226854e-04,5.936876897940932332e-03,2.327870031956049194e-04,1.882977300228187711e-01,5.107543557238169215e-04,1.189459662620695329e-01,5.768894741674957666e-04,7.445867167591302405e-02
3.538571549486990643e-04,8.241226937222477728e-04,8.063580555093708292e-04,6.040171673052831779e-03,2.473053327797668146e-04,1.837116511289098864e-01,5.025356765380695158e-04,1.168511658339536630e-01,5.831013024109831227e-04,6.908548448209254900e-02
3.357890152812103993e-04,8.263302425648650154e-04,8.640812939135790720e-04,6.013687318734493858e-03,2.584491682077780608e-04,1.717867253738778743e-01,4.961963306604410488e-04,1.112729995488647566e-01,5.843556673923509630e-04,6.394655012111026549e-02
3.259392196093297694e-04,8.069718461914166018e-04,8.039764134016300686e-04,6.123396864808007024e-03,2.504337373067938447e-04,1.580194498601236175e-01,4.996839068902287186e-04,1.070544147608238211e-01,5.817834459356721740e-04,6.336043053035789185e-02
2.867600522287726836e-04,8.157282286933252840e-04,8.327459984499922504e-04,6.086555030683372947e-03,2.348433849206069590e-04,1.626253323292498054e-01,5.172544491224734557e-04,1.137441881775817232e-01,5.875751663998057296e-04,5.973525197680604887e-02
2.822963429739685300e-04,7.898257682714252860e-04,8.157063112901574145e-04,5.941637617263478659e-03,2.348742611154596457e-04,1.613140944150018019e-01,5.069270748737740714e-04,1.159491244623373496e-01,5.900294570667480006e-04,5.592967455144090549e-02
2.752336293234767931e-04,7.564836924629798204e-04,8.595435488772838403e-04,6.025394538625837397e-03,2.401485930708856470e-04,1.450503060647373721e-01,5.060355204762364938e-04,1.125960881283195048e-01,5.846297813053265638e-04,5.935202897487484169e-02
2.891647721623542507e-04,7.383326612527899013e-04,8.586467967887127187e-04,6.157498735418535929e-03,2.591874923960762480e-04,1.308540891110482052e-01,5.119688973646224035e-04,1.090801108603738356e-01,5.806524341275177579e-04,6.547016502081313971e-02
3.132342962917920620e-04,7.660342920546433457e-04,8.614735599714201143e-04,6.089645218071763205e-03,2.564703290165408077e-04,1.216205630524648806e-01,5.130359279936513341e-04,1.123453418881668053e-01,5.859377752992914797e-04,6.491568932673022485e-02
2.955789515095649410e-04,7.611518255027777385e-04,8.045450572666130442e-04,6.013352035493332685e-03,2.719861637373205713e-04,1.201230037400412981e-01,5.324972007403625321e-04,1.217311247557372328e-01,5.894273304059218128e-04,5.757931757984918048e-02
3.098598295465914147e-04,7.682348500344809723e-04,7.867846951908331844e-04,6.077126257035092398e-03,2.758081283484678124e-04,1.252992819913873734e-01,5.368817722600695980e-04,1.098939578076660734e-01,5.909471584992443067e-04,6.101019249674206890e-02
2.638093093821212076e-04,7.792579159239498539e-04,7.714948986050337637e-04,5.892002964071503535e-03,2.774369452284811978e-04,1.179085175580044942e-01,5.337540746610219388e-04,1.015594761167254029e-01,5.898529589167041554e-04,5.517448572311613869e-02
2.445877470916026065e-04,7.662352871676879427e-04,7.450755998432162129e-04,5.932677554149215146e-03,2.704053384943672306e-04,1.116905169772379608e-01,5.353577240946385011e-04,9.483440702843523584e-02,5.870525039348377773e-04,6.571289279235813241e-02
2.209194387705020585e-04,7.545410413354347069e-04,7.323871312996321162e-04,5.849415782225379258e-03,2.762877712158594095e-04,1.143217884740707208e-01,5.157592237565323656e-04,9.847142121059265785e-02,5.867888733037421268e-04,6.449699515640085201e-02
2.393112411401144949e-04,7.516121120829115550e-04,6.998098146703140860e-04,5.966037297578713830e-03,2.698311936584921276e-04,1.109250903706976293e-01,5.015635331367339876e-04,8.955100168842455854e-02,5.886422299960014171e-04,6.513691197503185260e-02
